type_clothes,price,address,image_link
Combinaison homme,45 000CFA,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_5202402_uploaded_image1_1740483071.jpg
Djellaba,12 000CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5198746_uploaded_image1_1740258870.jpg
Blouson homme avec capuche,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5198094_uploaded_image1_1740224914.jpg
Abaya homme,7 500CFA,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5197736_uploaded_image1_1740211862.jpg
Djialabé,7 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5195658_uploaded_image1_1740079988.jpg
Pulls collant,5 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5193321_uploaded_image1_1739977517.jpg
Vêtement homme,9 500CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5192223_uploaded_image1_1739913574.jpg
Jogging,3 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5190565_uploaded_image1_1739835602.jpg
Djellaba pour homme,15 000CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5141181_uploaded_image1_1737203810.jpg
Costume,55 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5186410_uploaded_image1_1739572880.jpg
Boubous homme,850 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5186335_uploaded_image1_1739567861.jpg
Pantalon  homme,45 000CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_5184663_uploaded_image1_1739469851.jpg
Vêtements homme,12 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5184001_uploaded_image1_1739445536.jpg
Chaussures homme,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5182989_uploaded_image1_1739389601.jpg
Sous-vêtements,12 500CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5135693_uploaded_image1_1736930542.jpg
Dialabe,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5181605_uploaded_image1_1739313945.jpg
Polo Boss,4 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5180647_uploaded_image1_1739276033.jpg
Pull Over,8 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5179844_uploaded_image1_1739225129.jpg
Vêtements pour homme,7 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348768_uploaded_image1_1748394074.jpg
Vêtements pour homme,7 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348767_uploaded_image1_1748393966.jpg
Vêtements pour homme,7 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348766_uploaded_image1_1748393850.jpg
Ensemble homme,10 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5302306_uploaded_image1_1745866564.jpg
Costume africain,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348515_uploaded_image1_1748378639.jpg
Ensemble,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299478_uploaded_image1_1745669665.jpg
Ensemble  Coton,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299466_uploaded_image1_1745669166.jpg
Kaki original,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299455_uploaded_image1_1745668917.jpg
Getzner  Gold,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299457_uploaded_image1_1745668962.jpg
Getzner  Gold,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299464_uploaded_image1_1745669098.jpg
Jogging,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299462_uploaded_image1_1745669058.jpg
Lacoste  Coton,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299472_uploaded_image1_1745669456.jpg
Tissu original,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299471_uploaded_image1_1745669398.jpg
Bassin  riche  gold,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299451_uploaded_image1_1745668861.jpg
T-shirt,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5343507_uploaded_image1_1748092409.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296721_uploaded_image1_1745512439.jpg
Lacoste Polo,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296710_uploaded_image1_1745512124.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296703_uploaded_image1_1745511936.jpg
Jean homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296693_uploaded_image1_1745511840.jpg
Pantalon Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296688_uploaded_image1_1745511640.jpg
Lacoste homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293539_uploaded_image1_1745362320.jpg
T-shirt coton,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293536_uploaded_image1_1745362246.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293045_uploaded_image1_1745339481.jpg
Polo Lacoste coton,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293055_uploaded_image1_1745339693.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293053_uploaded_image1_1745339642.jpg
Polo Lacoste coton,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293039_uploaded_image1_1745339437.jpg
T-shirt coton,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293035_uploaded_image1_1745339381.jpg
Polo Lacoste,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293034_uploaded_image1_1745339318.jpg
Survêtement,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5338228_uploaded_image1_1747821974.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5291974_uploaded_image1_1745276486.jpg
Cargo,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5290653_uploaded_image1_1745190381.jpg
Sorts Cotton,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289187_uploaded_image1_1745069107.jpg
Sorts Cotton,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289186_uploaded_image1_1745068990.jpg
Sorts Cotton,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289180_uploaded_image1_1745068870.jpg
Sorts  Cotton,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289183_uploaded_image1_1745068931.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288642_uploaded_image1_1745020935.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288640_uploaded_image1_1745020767.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288627_uploaded_image1_1745018950.jpg
Chemise coton,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288620_uploaded_image1_1745018525.jpg
Chemise coton,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288621_uploaded_image1_1745018609.jpg
Polo Lacoste,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288624_uploaded_image1_1745018786.jpg
Pantalon homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5287996_uploaded_image1_1744980933.jpg
Ensemble coton 100℅,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5287998_uploaded_image1_1744981046.jpg
Short cotton,7 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5287071_uploaded_image1_1744928407.jpg
Shorts cotton 100℅,3 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5287002_uploaded_image1_1744926217.jpg
Lacoste coton unique,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5287008_uploaded_image1_1744926363.jpg
Ensemble homme,12 000CFA,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_5332144_uploaded_image1_1747438407.jpg
Grand boubou homme,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5331306_uploaded_image1_1747400542.jpg
Ensemble pantalon,15 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5329465_uploaded_image1_1747315368.jpg
Chemise  homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283180_uploaded_image1_1744733806.jpg
Ensemble,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283158_uploaded_image1_1744733308.jpg
Polo Lacoste coton,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283163_uploaded_image1_1744733407.jpg
Ensemble homme,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283165_uploaded_image1_1744733455.jpg
Jogging,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283169_uploaded_image1_1744733489.jpg
Ensemble,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283173_uploaded_image1_1744733580.jpg
Pantalon Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283174_uploaded_image1_1744733626.jpg
Pantalon Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5283137_uploaded_image1_1744732888.jpg
Shorts,3 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5280463_uploaded_image1_1744590954.jpg
Ensemble homme,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5280460_uploaded_image1_1744590885.jpg
Culotte cuissar,3 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5280464_uploaded_image1_1744591038.jpg
Pantalon Jean  homme,20 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5325030_uploaded_image1_1747102473.jpg
Ensemble 3 pièces,30 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_5323878_uploaded_image1_1747055928.jpg
Ensemble grand boubou 3 pièces,30 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_5323007_uploaded_image1_1747004223.jpg
Ensemble homme,7 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5322236_uploaded_image1_1746952484.jpg
Ensemble homme,7 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5322231_uploaded_image1_1746952231.jpg
Lacoste homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5277897_uploaded_image1_1744406513.jpg
Chemise homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5277908_uploaded_image1_1744406926.jpg
Jogging homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5277911_uploaded_image1_1744407032.jpg
Chemise homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5277900_uploaded_image1_1744406647.jpg
Lacoste coton,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5277904_uploaded_image1_1744406795.jpg
Lacoste homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5277891_uploaded_image1_1744406375.jpg
Sous vetement cotton 100℅ douzaine,12 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5276271_uploaded_image1_1744319968.jpg
Ensemble inusex  turquie roythia,8 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5276217_uploaded_image1_1744316792.jpg
T-shirt 100℅ cotton,4 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5276220_uploaded_image1_1744317076.jpg
Abaya doubai,25 000CFA,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5297151_uploaded_image1_1745530268.jpg
Pantalon homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5276113_uploaded_image1_1744312768.jpg
Lacoste homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5276090_uploaded_image1_1744312372.jpg
Ensemble homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5276110_uploaded_image1_1744312701.jpg
Pantalon Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5276085_uploaded_image1_1744312243.jpg
Vêtements pour homme,12 500CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5263573_uploaded_image1_1743688474.jpg
Sous vetement coton,1 500CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5256503_uploaded_image1_1743271904.jpg
Pulls,8 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5291801_uploaded_image1_1745269197.jpg
Bazin Riche 3 Pièces,70 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_5290090_uploaded_image2_1745148278.jpeg
Costume africain,15 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289487_uploaded_image2_1745085513.jpeg
T-shirt coton,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357415_uploaded_image1_1748904812.jpg
Calsson coton,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362521_uploaded_image1_1749164209.jpg
T-shirt coton,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362524_uploaded_image1_1749164390.jpg
T-shirt coton,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362523_uploaded_image1_1749164333.jpg
Ensemble homme,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362519_uploaded_image1_1749164046.jpg
T-shirt coton,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362515_uploaded_image1_1749163756.jpg
Lacoste coton,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362512_uploaded_image1_1749163626.jpg
Ensemble,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5355513_uploaded_image1_1748816312.jpg
Ensemble homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5355495_uploaded_image1_1748815778.jpg
Ensemble homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5355482_uploaded_image1_1748815370.jpg
Lacoste homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5342589_uploaded_image1_1748032420.jpg
Sous-vêtements coton,4 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5342579_uploaded_image1_1748031848.jpg
Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5330135_uploaded_image1_1747337609.jpg
Culotte,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5330133_uploaded_image1_1747337550.jpg
Jean homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5330130_uploaded_image1_1747337463.jpg
Ensemble homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348419_uploaded_image1_1748373207.jpg
Cargo,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348426_uploaded_image1_1748373420.jpg
Jeans homme,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348424_uploaded_image1_1748373374.jpg
Babouche hommes,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348408_uploaded_image1_1748372963.jpg
T-shirt coton,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5329860_uploaded_image1_1747329043.jpg
Lacoste homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5329857_uploaded_image1_1747328991.jpg
Chemise homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339081_uploaded_image1_1747848546.jpg
Getzner Super Manium gold original,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5329829_uploaded_image1_1747328462.jpg
Jeans,9 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352603_uploaded_image1_1748628451.jpg
Lacoste,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339063_uploaded_image1_1747848156.jpg
Ensemble,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352605_uploaded_image1_1748628506.jpg
Chemise,6 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352610_uploaded_image1_1748628604.jpg
Pantalon,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339069_uploaded_image1_1747848287.jpg
Lacoste coton,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339058_uploaded_image1_1747847985.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339045_uploaded_image1_1747847625.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339051_uploaded_image1_1747847720.jpg
Jogging,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352592_uploaded_image1_1748628052.jpg
Ensemble  homme,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352588_uploaded_image1_1748628000.jpg
Kaki homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344854_uploaded_image1_1748194219.jpg
Lacoste coton,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344842_uploaded_image1_1748193885.jpg
Lacoste homme,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344841_uploaded_image1_1748193824.jpg
Vetement enfants,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344831_uploaded_image1_1748193541.jpg
Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344833_uploaded_image1_1748193584.jpg
T-shirt coton,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348292_uploaded_image1_1748367024.jpg
Ensemble homme,16 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348285_uploaded_image1_1748366695.jpg
Ensemble homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348287_uploaded_image1_1748366732.jpg
Getzner Super anium gold original,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5326094_uploaded_image1_1747153147.jpg
